path,label
data\raw\dogs\1149.jpg,dogs
data\raw\cats\1737.jpg,cats
data\raw\cats\8295.jpg,cats
data\raw\cats\9250.jpg,cats
data\raw\dogs\5604.jpg,dogs
data\raw\cats\9131.jpg,cats
data\raw\dogs\169.jpg,dogs
data\raw\dogs\4662.jpg,dogs
data\raw\dogs\3352.jpg,dogs
data\raw\cats\3558.jpg,cats
data\raw\cats\4196.jpg,cats
data\raw\dogs\2257.jpg,dogs
data\raw\dogs\12301.jpg,dogs
data\raw\dogs\2142.jpg,dogs
data\raw\dogs\2353.jpg,dogs
data\raw\cats\8732.jpg,cats
data\raw\dogs\3115.jpg,dogs
data\raw\cats\8643.jpg,cats
data\raw\dogs\7426.jpg,dogs
data\raw\cats\213.jpg,cats
data\raw\dogs\8051.jpg,dogs
data\raw\cats\7536.jpg,cats
data\raw\dogs\16.jpg,dogs
data\raw\cats\5981.jpg,cats
data\raw\cats\3963.jpg,cats
data\raw\cats\1310.jpg,cats
data\raw\dogs\11167.jpg,dogs
data\raw\cats\2688.jpg,cats
data\raw\dogs\6041.jpg,dogs
data\raw\cats\7564.jpg,cats
data\raw\dogs\5823.jpg,dogs
data\raw\cats\39.jpg,cats
data\raw\cats\2769.jpg,cats
data\raw\dogs\5987.jpg,dogs
data\raw\dogs\7754.jpg,dogs
data\raw\cats\1928.jpg,cats
data\raw\dogs\3179.jpg,dogs
data\raw\dogs\4316.jpg,dogs
data\raw\dogs\7030.jpg,dogs
data\raw\dogs\4893.jpg,dogs
data\raw\cats\9479.jpg,cats
data\raw\dogs\6385.jpg,dogs
data\raw\cats\3537.jpg,cats
data\raw\cats\3962.jpg,cats
data\raw\dogs\2530.jpg,dogs
data\raw\dogs\331.jpg,dogs
data\raw\dogs\7171.jpg,dogs
data\raw\cats\2524.jpg,cats
data\raw\cats\8400.jpg,cats
data\raw\cats\2392.jpg,cats
data\raw\cats\11828.jpg,cats
data\raw\dogs\995.jpg,dogs
data\raw\cats\1263.jpg,cats
data\raw\cats\4529.jpg,cats
data\raw\dogs\11851.jpg,dogs
data\raw\dogs\6060.jpg,dogs
data\raw\cats\3620.jpg,cats
data\raw\dogs\11933.jpg,dogs
data\raw\cats\5200.jpg,cats
data\raw\dogs\2008.jpg,dogs
data\raw\cats\11758.jpg,cats
data\raw\dogs\9005.jpg,dogs
data\raw\cats\4851.jpg,cats
data\raw\dogs\8489.jpg,dogs
data\raw\cats\693.jpg,cats
data\raw\dogs\3058.jpg,dogs
data\raw\dogs\1207.jpg,dogs
data\raw\cats\7365.jpg,cats
data\raw\dogs\8342.jpg,dogs
data\raw\dogs\3588.jpg,dogs
data\raw\cats\11005.jpg,cats
data\raw\cats\6245.jpg,cats
data\raw\cats\5630.jpg,cats
data\raw\dogs\4956.jpg,dogs
data\raw\dogs\11630.jpg,dogs
data\raw\cats\7560.jpg,cats
data\raw\dogs\3918.jpg,dogs
data\raw\cats\1574.jpg,cats
data\raw\dogs\12309.jpg,dogs
data\raw\dogs\11514.jpg,dogs
data\raw\dogs\10460.jpg,dogs
data\raw\cats\7179.jpg,cats
data\raw\cats\1764.jpg,cats
data\raw\cats\4294.jpg,cats
data\raw\dogs\2040.jpg,dogs
data\raw\dogs\5841.jpg,dogs
data\raw\cats\11421.jpg,cats
data\raw\cats\4685.jpg,cats
data\raw\cats\11915.jpg,cats
data\raw\dogs\4351.jpg,dogs
data\raw\cats\11483.jpg,cats
data\raw\dogs\4008.jpg,dogs
data\raw\cats\6493.jpg,cats
data\raw\cats\11833.jpg,cats
data\raw\cats\8610.jpg,cats
data\raw\dogs\11964.jpg,dogs
data\raw\cats\5442.jpg,cats
data\raw\dogs\9165.jpg,dogs
data\raw\dogs\8378.jpg,dogs
data\raw\cats\7836.jpg,cats
data\raw\dogs\3693.jpg,dogs
data\raw\dogs\8070.jpg,dogs
data\raw\dogs\7369.jpg,dogs
data\raw\cats\11001.jpg,cats
data\raw\cats\8235.jpg,cats
data\raw\cats\6222.jpg,cats
data\raw\dogs\6257.jpg,dogs
data\raw\cats\8218.jpg,cats
data\raw\cats\4214.jpg,cats
data\raw\cats\74.jpg,cats
data\raw\dogs\1841.jpg,dogs
data\raw\dogs\5492.jpg,dogs
data\raw\dogs\6253.jpg,dogs
data\raw\cats\7262.jpg,cats
data\raw\cats\5664.jpg,cats
data\raw\dogs\1844.jpg,dogs
data\raw\cats\3747.jpg,cats
data\raw\dogs\8022.jpg,dogs
data\raw\cats\3503.jpg,cats
data\raw\cats\1019.jpg,cats
data\raw\cats\3056.jpg,cats
data\raw\cats\4646.jpg,cats
data\raw\cats\4732.jpg,cats
data\raw\cats\1992.jpg,cats
data\raw\dogs\8101.jpg,dogs
data\raw\cats\1581.jpg,cats
data\raw\dogs\1136.jpg,dogs
data\raw\dogs\6384.jpg,dogs
data\raw\cats\9911.jpg,cats
data\raw\cats\4273.jpg,cats
data\raw\dogs\2677.jpg,dogs
data\raw\cats\9315.jpg,cats
data\raw\dogs\10387.jpg,dogs
data\raw\dogs\7248.jpg,dogs
data\raw\cats\4333.jpg,cats
data\raw\cats\10675.jpg,cats
data\raw\cats\11367.jpg,cats
data\raw\dogs\1974.jpg,dogs
data\raw\dogs\6933.jpg,dogs
data\raw\dogs\2807.jpg,dogs
data\raw\cats\10577.jpg,cats
data\raw\cats\3335.jpg,cats
data\raw\dogs\10115.jpg,dogs
data\raw\cats\8017.jpg,cats
data\raw\dogs\11232.jpg,dogs
data\raw\dogs\7594.jpg,dogs
data\raw\cats\8665.jpg,cats
data\raw\dogs\12482.jpg,dogs
data\raw\cats\4404.jpg,cats
data\raw\cats\8145.jpg,cats
data\raw\dogs\12236.jpg,dogs
data\raw\dogs\3735.jpg,dogs
data\raw\cats\6426.jpg,cats
data\raw\cats\6354.jpg,cats
data\raw\dogs\9060.jpg,dogs
data\raw\cats\5307.jpg,cats
data\raw\dogs\8933.jpg,dogs
data\raw\dogs\10473.jpg,dogs
data\raw\dogs\11835.jpg,dogs
data\raw\cats\10961.jpg,cats
data\raw\cats\6840.jpg,cats
data\raw\dogs\10539.jpg,dogs
data\raw\cats\9062.jpg,cats
data\raw\cats\4250.jpg,cats
data\raw\cats\4089.jpg,cats
data\raw\dogs\447.jpg,dogs
data\raw\dogs\1924.jpg,dogs
data\raw\cats\6341.jpg,cats
data\raw\dogs\6393.jpg,dogs
data\raw\cats\3433.jpg,cats
data\raw\dogs\1346.jpg,dogs
data\raw\cats\94.jpg,cats
data\raw\dogs\4994.jpg,dogs
data\raw\dogs\629.jpg,dogs
data\raw\cats\283.jpg,cats
data\raw\dogs\9191.jpg,dogs
data\raw\cats\22.jpg,cats
data\raw\dogs\10798.jpg,dogs
data\raw\cats\11073.jpg,cats
data\raw\dogs\5902.jpg,dogs
data\raw\dogs\9517.jpg,dogs
data\raw\dogs\12318.jpg,dogs
data\raw\cats\378.jpg,cats
data\raw\cats\7474.jpg,cats
data\raw\dogs\8591.jpg,dogs
data\raw\cats\1053.jpg,cats
data\raw\cats\7234.jpg,cats
data\raw\cats\7561.jpg,cats
data\raw\dogs\8324.jpg,dogs
data\raw\cats\581.jpg,cats
data\raw\cats\6554.jpg,cats
data\raw\cats\1755.jpg,cats
data\raw\dogs\6515.jpg,dogs
data\raw\dogs\2973.jpg,dogs
data\raw\cats\3439.jpg,cats
data\raw\dogs\4127.jpg,dogs
data\raw\cats\2426.jpg,cats
data\raw\cats\12411.jpg,cats
data\raw\cats\3453.jpg,cats
data\raw\dogs\12354.jpg,dogs
data\raw\dogs\1655.jpg,dogs
data\raw\cats\6671.jpg,cats
data\raw\cats\2639.jpg,cats
data\raw\dogs\7581.jpg,dogs
data\raw\cats\4460.jpg,cats
data\raw\cats\8272.jpg,cats
data\raw\dogs\7274.jpg,dogs
data\raw\cats\9887.jpg,cats
data\raw\dogs\1242.jpg,dogs
data\raw\cats\6864.jpg,cats
data\raw\dogs\5519.jpg,dogs
data\raw\cats\2564.jpg,cats
data\raw\cats\5410.jpg,cats
data\raw\cats\3268.jpg,cats
data\raw\dogs\1003.jpg,dogs
data\raw\cats\7509.jpg,cats
data\raw\cats\11717.jpg,cats
data\raw\cats\11103.jpg,cats
data\raw\cats\7002.jpg,cats
data\raw\cats\12038.jpg,cats
data\raw\cats\3233.jpg,cats
data\raw\dogs\9187.jpg,dogs
data\raw\dogs\10497.jpg,dogs
data\raw\dogs\7301.jpg,dogs
data\raw\dogs\2565.jpg,dogs
data\raw\dogs\450.jpg,dogs
data\raw\cats\9780.jpg,cats
data\raw\dogs\7679.jpg,dogs
data\raw\dogs\8887.jpg,dogs
data\raw\cats\6136.jpg,cats
data\raw\dogs\355.jpg,dogs
data\raw\cats\9768.jpg,cats
data\raw\dogs\7082.jpg,dogs
data\raw\dogs\5732.jpg,dogs
data\raw\cats\5690.jpg,cats
data\raw\cats\3658.jpg,cats
data\raw\cats\11814.jpg,cats
data\raw\dogs\9710.jpg,dogs
data\raw\cats\7922.jpg,cats
data\raw\cats\1235.jpg,cats
data\raw\dogs\1535.jpg,dogs
data\raw\cats\1880.jpg,cats
data\raw\dogs\3463.jpg,dogs
data\raw\dogs\4566.jpg,dogs
data\raw\cats\7614.jpg,cats
data\raw\dogs\3669.jpg,dogs
data\raw\cats\3707.jpg,cats
data\raw\dogs\6948.jpg,dogs
data\raw\cats\11822.jpg,cats
data\raw\cats\7028.jpg,cats
data\raw\cats\3693.jpg,cats
data\raw\dogs\8840.jpg,dogs
data\raw\cats\10506.jpg,cats
data\raw\dogs\9065.jpg,dogs
data\raw\dogs\7328.jpg,dogs
data\raw\cats\536.jpg,cats
data\raw\cats\1725.jpg,cats
data\raw\cats\9614.jpg,cats
data\raw\dogs\5196.jpg,dogs
data\raw\cats\7843.jpg,cats
data\raw\cats\6913.jpg,cats
data\raw\cats\7738.jpg,cats
data\raw\dogs\11336.jpg,dogs
data\raw\cats\10599.jpg,cats
data\raw\dogs\5562.jpg,dogs
data\raw\dogs\7137.jpg,dogs
data\raw\dogs\3577.jpg,dogs
data\raw\cats\11002.jpg,cats
data\raw\cats\10931.jpg,cats
data\raw\cats\6649.jpg,cats
data\raw\cats\8592.jpg,cats
data\raw\dogs\1690.jpg,dogs
data\raw\cats\2296.jpg,cats
data\raw\dogs\10017.jpg,dogs
data\raw\dogs\7133.jpg,dogs
data\raw\dogs\5451.jpg,dogs
data\raw\cats\10406.jpg,cats
data\raw\cats\4328.jpg,cats
data\raw\dogs\7852.jpg,dogs
data\raw\dogs\4062.jpg,dogs
data\raw\dogs\1320.jpg,dogs
data\raw\cats\11481.jpg,cats
data\raw\cats\617.jpg,cats
data\raw\cats\6880.jpg,cats
data\raw\cats\8922.jpg,cats
data\raw\cats\10719.jpg,cats
data\raw\dogs\10291.jpg,dogs
data\raw\dogs\8440.jpg,dogs
data\raw\cats\9648.jpg,cats
data\raw\dogs\7025.jpg,dogs
data\raw\cats\10501.jpg,cats
data\raw\dogs\8641.jpg,dogs
data\raw\cats\3087.jpg,cats
data\raw\dogs\11635.jpg,dogs
data\raw\dogs\5002.jpg,dogs
data\raw\cats\8435.jpg,cats
data\raw\cats\4783.jpg,cats
data\raw\cats\1383.jpg,cats
data\raw\dogs\11312.jpg,dogs
data\raw\cats\9730.jpg,cats
data\raw\cats\11150.jpg,cats
data\raw\cats\230.jpg,cats
data\raw\dogs\8782.jpg,dogs
data\raw\cats\5069.jpg,cats
data\raw\cats\12443.jpg,cats
data\raw\cats\7124.jpg,cats
data\raw\dogs\11979.jpg,dogs
data\raw\dogs\9999.jpg,dogs
data\raw\dogs\6079.jpg,dogs
data\raw\cats\7823.jpg,cats
data\raw\dogs\2745.jpg,dogs
data\raw\dogs\767.jpg,dogs
data\raw\dogs\8793.jpg,dogs
data\raw\dogs\4906.jpg,dogs
data\raw\dogs\12306.jpg,dogs
data\raw\cats\3614.jpg,cats
data\raw\cats\10443.jpg,cats
data\raw\cats\9531.jpg,cats
data\raw\dogs\5651.jpg,dogs
data\raw\cats\2908.jpg,cats
data\raw\cats\11618.jpg,cats
data\raw\cats\7008.jpg,cats
data\raw\cats\9567.jpg,cats
data\raw\dogs\77.jpg,dogs
data\raw\cats\7056.jpg,cats
data\raw\cats\12234.jpg,cats
data\raw\dogs\3297.jpg,dogs
data\raw\cats\7715.jpg,cats
data\raw\dogs\9342.jpg,dogs
data\raw\dogs\10468.jpg,dogs
data\raw\cats\2854.jpg,cats
data\raw\cats\7432.jpg,cats
data\raw\cats\1504.jpg,cats
data\raw\dogs\10287.jpg,dogs
data\raw\dogs\5750.jpg,dogs
data\raw\cats\10976.jpg,cats
data\raw\dogs\3750.jpg,dogs
data\raw\cats\4134.jpg,cats
data\raw\cats\5842.jpg,cats
data\raw\cats\1654.jpg,cats
data\raw\cats\11050.jpg,cats
data\raw\dogs\8951.jpg,dogs
data\raw\cats\3414.jpg,cats
data\raw\dogs\833.jpg,dogs
data\raw\cats\11389.jpg,cats
data\raw\dogs\10382.jpg,dogs
data\raw\dogs\6548.jpg,dogs
data\raw\cats\1290.jpg,cats
data\raw\dogs\3986.jpg,dogs
data\raw\cats\11210.jpg,cats
data\raw\cats\9451.jpg,cats
data\raw\cats\4669.jpg,cats
data\raw\cats\10799.jpg,cats
data\raw\dogs\10178.jpg,dogs
data\raw\cats\4239.jpg,cats
data\raw\dogs\6920.jpg,dogs
data\raw\dogs\12115.jpg,dogs
data\raw\cats\8699.jpg,cats
data\raw\cats\4265.jpg,cats
data\raw\cats\11993.jpg,cats
data\raw\cats\6358.jpg,cats
data\raw\dogs\4024.jpg,dogs
data\raw\cats\5657.jpg,cats
data\raw\cats\7259.jpg,cats
data\raw\cats\9423.jpg,cats
data\raw\cats\8985.jpg,cats
data\raw\cats\3971.jpg,cats
data\raw\dogs\621.jpg,dogs
data\raw\cats\2329.jpg,cats
data\raw\dogs\7753.jpg,dogs
data\raw\dogs\3264.jpg,dogs
data\raw\dogs\7745.jpg,dogs
data\raw\dogs\1028.jpg,dogs
data\raw\cats\10696.jpg,cats
data\raw\dogs\11107.jpg,dogs
data\raw\cats\3732.jpg,cats
data\raw\cats\4072.jpg,cats
data\raw\dogs\2826.jpg,dogs
data\raw\cats\9496.jpg,cats
data\raw\dogs\6380.jpg,dogs
data\raw\dogs\11307.jpg,dogs
data\raw\cats\6071.jpg,cats
data\raw\cats\3340.jpg,cats
data\raw\dogs\11205.jpg,dogs
data\raw\dogs\2743.jpg,dogs
data\raw\dogs\4703.jpg,dogs
data\raw\cats\2192.jpg,cats
data\raw\dogs\9617.jpg,dogs
data\raw\cats\2220.jpg,cats
data\raw\cats\8224.jpg,cats
data\raw\cats\6022.jpg,cats
data\raw\dogs\11460.jpg,dogs
data\raw\cats\256.jpg,cats
data\raw\cats\12339.jpg,cats
data\raw\cats\1115.jpg,cats
data\raw\dogs\4052.jpg,dogs
data\raw\dogs\7841.jpg,dogs
data\raw\dogs\997.jpg,dogs
data\raw\cats\3200.jpg,cats
data\raw\dogs\3933.jpg,dogs
data\raw\dogs\8376.jpg,dogs
data\raw\cats\9022.jpg,cats
data\raw\cats\9056.jpg,cats
data\raw\cats\1288.jpg,cats
data\raw\cats\7321.jpg,cats
data\raw\dogs\202.jpg,dogs
data\raw\cats\9467.jpg,cats
data\raw\cats\304.jpg,cats
data\raw\dogs\1647.jpg,dogs
data\raw\dogs\6254.jpg,dogs
data\raw\dogs\1933.jpg,dogs
data\raw\cats\9625.jpg,cats
data\raw\cats\7969.jpg,cats
data\raw\dogs\295.jpg,dogs
data\raw\cats\12395.jpg,cats
data\raw\cats\10343.jpg,cats
data\raw\cats\5495.jpg,cats
data\raw\dogs\6465.jpg,dogs
data\raw\cats\3089.jpg,cats
data\raw\dogs\8692.jpg,dogs
data\raw\cats\7296.jpg,cats
data\raw\cats\4779.jpg,cats
data\raw\dogs\10621.jpg,dogs
data\raw\cats\6117.jpg,cats
data\raw\cats\9158.jpg,cats
data\raw\dogs\10327.jpg,dogs
data\raw\cats\9060.jpg,cats
data\raw\cats\3273.jpg,cats
data\raw\dogs\1113.jpg,dogs
data\raw\cats\1458.jpg,cats
data\raw\cats\4858.jpg,cats
data\raw\dogs\2053.jpg,dogs
data\raw\dogs\8464.jpg,dogs
data\raw\dogs\4945.jpg,dogs
data\raw\dogs\11311.jpg,dogs
data\raw\cats\72.jpg,cats
data\raw\cats\6921.jpg,cats
data\raw\dogs\705.jpg,dogs
data\raw\cats\10604.jpg,cats
data\raw\dogs\7922.jpg,dogs
data\raw\dogs\4297.jpg,dogs
data\raw\cats\888.jpg,cats
data\raw\cats\8500.jpg,cats
data\raw\cats\10483.jpg,cats
data\raw\dogs\6217.jpg,dogs
data\raw\cats\9877.jpg,cats
data\raw\cats\1551.jpg,cats
data\raw\cats\5132.jpg,cats
data\raw\dogs\7559.jpg,dogs
data\raw\cats\650.jpg,cats
data\raw\dogs\5487.jpg,dogs
data\raw\cats\6871.jpg,cats
data\raw\dogs\8057.jpg,dogs
data\raw\dogs\9752.jpg,dogs
data\raw\dogs\7437.jpg,dogs
data\raw\dogs\6761.jpg,dogs
data\raw\dogs\6651.jpg,dogs
data\raw\cats\1977.jpg,cats
data\raw\cats\8380.jpg,cats
data\raw\dogs\2323.jpg,dogs
data\raw\dogs\5756.jpg,dogs
data\raw\dogs\9211.jpg,dogs
data\raw\cats\9694.jpg,cats
data\raw\dogs\6668.jpg,dogs
data\raw\dogs\10738.jpg,dogs
data\raw\cats\8564.jpg,cats
data\raw\cats\12094.jpg,cats
data\raw\cats\5179.jpg,cats
data\raw\cats\3236.jpg,cats
data\raw\dogs\626.jpg,dogs
data\raw\cats\3172.jpg,cats
data\raw\cats\3494.jpg,cats
data\raw\cats\10750.jpg,cats
data\raw\dogs\6262.jpg,dogs
data\raw\cats\1647.jpg,cats
data\raw\dogs\3887.jpg,dogs
data\raw\cats\6651.jpg,cats
data\raw\dogs\11069.jpg,dogs
data\raw\cats\3959.jpg,cats
data\raw\dogs\7568.jpg,dogs
data\raw\dogs\5295.jpg,dogs
data\raw\cats\10533.jpg,cats
data\raw\dogs\10348.jpg,dogs
data\raw\cats\6124.jpg,cats
data\raw\dogs\2244.jpg,dogs
data\raw\dogs\8526.jpg,dogs
data\raw\cats\3818.jpg,cats
data\raw\cats\12214.jpg,cats
data\raw\dogs\7048.jpg,dogs
data\raw\dogs\11974.jpg,dogs
data\raw\dogs\7825.jpg,dogs
data\raw\cats\2178.jpg,cats
data\raw\cats\11040.jpg,cats
data\raw\cats\8096.jpg,cats
data\raw\dogs\7549.jpg,dogs
data\raw\dogs\9307.jpg,dogs
data\raw\cats\10398.jpg,cats
data\raw\dogs\4797.jpg,dogs
data\raw\dogs\8285.jpg,dogs
data\raw\cats\6045.jpg,cats
data\raw\dogs\8161.jpg,dogs
data\raw\cats\11260.jpg,cats
data\raw\dogs\11523.jpg,dogs
data\raw\dogs\7165.jpg,dogs
data\raw\cats\1922.jpg,cats
data\raw\cats\6076.jpg,cats
data\raw\cats\6154.jpg,cats
data\raw\dogs\8611.jpg,dogs
data\raw\dogs\5561.jpg,dogs
data\raw\cats\2198.jpg,cats
data\raw\cats\3895.jpg,cats
data\raw\cats\12217.jpg,cats
data\raw\cats\9115.jpg,cats
data\raw\dogs\10421.jpg,dogs
data\raw\cats\181.jpg,cats
data\raw\cats\3595.jpg,cats
data\raw\cats\9704.jpg,cats
data\raw\dogs\468.jpg,dogs
data\raw\dogs\6531.jpg,dogs
data\raw\cats\3049.jpg,cats
data\raw\dogs\1796.jpg,dogs
data\raw\dogs\8655.jpg,dogs
data\raw\cats\8556.jpg,cats
data\raw\cats\7083.jpg,cats
data\raw\dogs\10354.jpg,dogs
data\raw\cats\11445.jpg,cats
data\raw\dogs\5054.jpg,dogs
data\raw\cats\1226.jpg,cats
data\raw\dogs\8316.jpg,dogs
data\raw\cats\6402.jpg,cats
data\raw\cats\12198.jpg,cats
data\raw\dogs\2830.jpg,dogs
data\raw\dogs\9917.jpg,dogs
data\raw\dogs\12110.jpg,dogs
data\raw\dogs\9580.jpg,dogs
data\raw\dogs\5598.jpg,dogs
data\raw\cats\1667.jpg,cats
data\raw\cats\3261.jpg,cats
data\raw\dogs\8063.jpg,dogs
data\raw\dogs\9380.jpg,dogs
data\raw\cats\137.jpg,cats
data\raw\cats\2110.jpg,cats
data\raw\dogs\6579.jpg,dogs
data\raw\cats\10713.jpg,cats
data\raw\cats\3633.jpg,cats
data\raw\dogs\3046.jpg,dogs
data\raw\cats\4717.jpg,cats
data\raw\dogs\8917.jpg,dogs
data\raw\dogs\6978.jpg,dogs
data\raw\dogs\1802.jpg,dogs
data\raw\dogs\11038.jpg,dogs
data\raw\dogs\1141.jpg,dogs
data\raw\dogs\6826.jpg,dogs
data\raw\dogs\4258.jpg,dogs
data\raw\dogs\7737.jpg,dogs
data\raw\dogs\6140.jpg,dogs
data\raw\cats\10422.jpg,cats
data\raw\cats\5745.jpg,cats
data\raw\dogs\1441.jpg,dogs
data\raw\dogs\5542.jpg,dogs
data\raw\dogs\9519.jpg,dogs
data\raw\cats\6993.jpg,cats
data\raw\cats\986.jpg,cats
data\raw\dogs\7091.jpg,dogs
data\raw\dogs\10561.jpg,dogs
data\raw\dogs\4618.jpg,dogs
data\raw\cats\11771.jpg,cats
data\raw\dogs\10345.jpg,dogs
data\raw\dogs\567.jpg,dogs
data\raw\dogs\8151.jpg,dogs
data\raw\cats\12351.jpg,cats
data\raw\cats\3484.jpg,cats
data\raw\cats\4958.jpg,cats
data\raw\cats\11033.jpg,cats
data\raw\cats\2553.jpg,cats
data\raw\cats\580.jpg,cats
data\raw\cats\4665.jpg,cats
data\raw\dogs\9626.jpg,dogs
data\raw\cats\2129.jpg,cats
data\raw\cats\1154.jpg,cats
data\raw\dogs\5729.jpg,dogs
data\raw\dogs\7252.jpg,dogs
data\raw\dogs\7109.jpg,dogs
data\raw\cats\5669.jpg,cats
data\raw\cats\4834.jpg,cats
data\raw\dogs\3405.jpg,dogs
data\raw\cats\8010.jpg,cats
data\raw\cats\2223.jpg,cats
data\raw\cats\2349.jpg,cats
data\raw\cats\616.jpg,cats
data\raw\cats\8569.jpg,cats
data\raw\dogs\387.jpg,dogs
data\raw\dogs\9243.jpg,dogs
data\raw\cats\7356.jpg,cats
data\raw\cats\12158.jpg,cats
data\raw\dogs\1421.jpg,dogs
data\raw\dogs\1698.jpg,dogs
data\raw\dogs\11388.jpg,dogs
data\raw\cats\11292.jpg,cats
data\raw\cats\5671.jpg,cats
data\raw\cats\10401.jpg,cats
data\raw\cats\4988.jpg,cats
data\raw\dogs\6594.jpg,dogs
data\raw\dogs\6001.jpg,dogs
data\raw\dogs\1439.jpg,dogs
data\raw\dogs\11956.jpg,dogs
data\raw\dogs\265.jpg,dogs
data\raw\cats\1464.jpg,cats
data\raw\cats\6863.jpg,cats
data\raw\dogs\8149.jpg,dogs
data\raw\dogs\9292.jpg,dogs
data\raw\cats\5581.jpg,cats
data\raw\cats\2637.jpg,cats
data\raw\cats\466.jpg,cats
data\raw\dogs\7320.jpg,dogs
data\raw\dogs\2696.jpg,dogs
data\raw\cats\925.jpg,cats
data\raw\cats\9815.jpg,cats
data\raw\cats\11229.jpg,cats
data\raw\dogs\618.jpg,dogs
data\raw\dogs\6263.jpg,dogs
data\raw\cats\6969.jpg,cats
data\raw\cats\644.jpg,cats
data\raw\dogs\10583.jpg,dogs
data\raw\dogs\8139.jpg,dogs
data\raw\cats\12049.jpg,cats
data\raw\dogs\3799.jpg,dogs
data\raw\cats\9613.jpg,cats
data\raw\cats\3954.jpg,cats
data\raw\cats\164.jpg,cats
data\raw\dogs\2529.jpg,dogs
data\raw\dogs\12294.jpg,dogs
data\raw\dogs\4069.jpg,dogs
data\raw\cats\4734.jpg,cats
data\raw\cats\4418.jpg,cats
data\raw\dogs\1808.jpg,dogs
data\raw\dogs\3324.jpg,dogs
data\raw\cats\1306.jpg,cats
data\raw\cats\7948.jpg,cats
data\raw\cats\3645.jpg,cats
data\raw\dogs\7027.jpg,dogs
data\raw\dogs\233.jpg,dogs
data\raw\dogs\792.jpg,dogs
data\raw\dogs\304.jpg,dogs
data\raw\cats\784.jpg,cats
data\raw\cats\2759.jpg,cats
data\raw\dogs\6038.jpg,dogs
data\raw\cats\11232.jpg,cats
data\raw\dogs\7355.jpg,dogs
data\raw\dogs\1609.jpg,dogs
data\raw\dogs\800.jpg,dogs
data\raw\dogs\6419.jpg,dogs
data\raw\cats\8911.jpg,cats
data\raw\cats\3690.jpg,cats
data\raw\cats\2068.jpg,cats
data\raw\cats\12171.jpg,cats
data\raw\dogs\10535.jpg,dogs
data\raw\cats\10304.jpg,cats
data\raw\cats\2991.jpg,cats
data\raw\cats\105.jpg,cats
data\raw\cats\11407.jpg,cats
data\raw\dogs\4298.jpg,dogs
data\raw\dogs\2764.jpg,dogs
data\raw\cats\10645.jpg,cats
data\raw\cats\10663.jpg,cats
data\raw\cats\11877.jpg,cats
data\raw\dogs\7727.jpg,dogs
data\raw\cats\3903.jpg,cats
data\raw\dogs\12390.jpg,dogs
data\raw\cats\1253.jpg,cats
data\raw\dogs\8764.jpg,dogs
data\raw\dogs\7304.jpg,dogs
data\raw\cats\416.jpg,cats
data\raw\dogs\4170.jpg,dogs
data\raw\dogs\6099.jpg,dogs
data\raw\cats\8426.jpg,cats
data\raw\cats\5998.jpg,cats
data\raw\dogs\11314.jpg,dogs
data\raw\cats\5518.jpg,cats
data\raw\dogs\9074.jpg,dogs
data\raw\dogs\4345.jpg,dogs
data\raw\dogs\12287.jpg,dogs
data\raw\dogs\10695.jpg,dogs
data\raw\cats\11077.jpg,cats
data\raw\dogs\3498.jpg,dogs
data\raw\dogs\8765.jpg,dogs
data\raw\dogs\3822.jpg,dogs
data\raw\cats\6121.jpg,cats
data\raw\cats\9525.jpg,cats
data\raw\cats\188.jpg,cats
data\raw\cats\5308.jpg,cats
data\raw\dogs\4949.jpg,dogs
data\raw\dogs\2374.jpg,dogs
data\raw\cats\3135.jpg,cats
data\raw\dogs\4189.jpg,dogs
data\raw\cats\3754.jpg,cats
data\raw\cats\3134.jpg,cats
data\raw\dogs\8893.jpg,dogs
data\raw\cats\2311.jpg,cats
data\raw\cats\11715.jpg,cats
data\raw\dogs\2970.jpg,dogs
data\raw\dogs\9694.jpg,dogs
data\raw\dogs\9450.jpg,dogs
data\raw\cats\12054.jpg,cats
data\raw\cats\3719.jpg,cats
data\raw\cats\3807.jpg,cats
data\raw\dogs\9522.jpg,dogs
data\raw\dogs\519.jpg,dogs
data\raw\cats\4256.jpg,cats
data\raw\cats\8910.jpg,cats
data\raw\dogs\1887.jpg,dogs
data\raw\dogs\4487.jpg,dogs
data\raw\cats\3375.jpg,cats
data\raw\cats\4978.jpg,cats
data\raw\dogs\2484.jpg,dogs
data\raw\dogs\11164.jpg,dogs
data\raw\cats\12200.jpg,cats
data\raw\cats\2112.jpg,cats
data\raw\cats\8012.jpg,cats
data\raw\dogs\2754.jpg,dogs
data\raw\cats\8269.jpg,cats
data\raw\dogs\11612.jpg,dogs
data\raw\cats\11453.jpg,cats
data\raw\cats\9995.jpg,cats
data\raw\dogs\12485.jpg,dogs
data\raw\dogs\6204.jpg,dogs
data\raw\dogs\1434.jpg,dogs
data\raw\dogs\3752.jpg,dogs
data\raw\dogs\8749.jpg,dogs
data\raw\dogs\8729.jpg,dogs
data\raw\cats\6216.jpg,cats
data\raw\cats\5482.jpg,cats
data\raw\dogs\12014.jpg,dogs
data\raw\dogs\9287.jpg,dogs
data\raw\dogs\12222.jpg,dogs
data\raw\cats\8328.jpg,cats
data\raw\cats\11659.jpg,cats
data\raw\cats\11387.jpg,cats
data\raw\dogs\10982.jpg,dogs
data\raw\dogs\1425.jpg,dogs
data\raw\dogs\5782.jpg,dogs
